nodeIP,date,sunPower,sunCurrent,sunVoltage,batteryVoltage,chargingCurrent,outputCurrent,outputVoltage,loadPower,systemTemp,batteryTemp,totalGenerated
10.0.70.40,2025-08-23 01:00:09,0.00W,0.00A,0.00V,12.56V,0.00A,0.08A,51.75V,4.14W,42,24,25456WH
10.0.70.40,2025-08-23 02:00:09,0.00W,0.00A,0.00V,12.54V,0.00A,0.08A,51.73V,4.14W,42,23,25456WH
10.0.70.40,2025-08-23 03:00:09,0.00W,0.00A,0.00V,12.52V,0.00A,0.08A,51.77V,4.14W,40,21,25456WH
10.0.70.40,2025-08-23 04:00:10,0.00W,0.00A,0.00V,12.49V,0.00A,0.09A,51.79V,4.66W,40,22,25456WH
10.0.70.40,2025-08-23 05:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.08A,51.73V,4.14W,40,22,25456WH
10.0.70.40,2025-08-23 06:00:09,0.00W,0.00A,0.00V,12.43V,0.00A,0.08A,51.75V,4.14W,40,21,25456WH
10.0.70.40,2025-08-23 07:00:09,4.60W,0.34A,13.53V,12.51V,0.00A,0.08A,51.75V,4.14W,42,21,25457WH
10.0.70.40,2025-08-23 08:00:10,15.88W,1.17A,13.57V,13.05V,0.57A,0.08A,51.71V,4.14W,44,23,25468WH
10.0.70.40,2025-08-23 09:00:10,27.01W,1.96A,13.78V,13.20V,0.86A,0.22A,51.69V,11.37W,47,25,25490WH
10.0.70.40,2025-08-23 10:00:11,89.31W,4.11A,21.73V,14.58V,5.10A,0.24A,51.68V,12.40W,53,27,25533WH
10.0.70.40,2025-08-23 11:00:11,40.47W,1.86A,21.76V,14.60V,1.78A,0.24A,51.64V,12.39W,56,31,25586WH
10.0.70.40,2025-08-23 12:00:10,24.80W,1.12A,22.14V,14.39V,0.67A,0.22A,51.68V,11.37W,55,32,25613WH
10.0.70.40,2025-08-23 13:00:11,15.21W,0.68A,22.37V,15.02V,0.00A,0.22A,51.69V,11.37W,54,31,25628WH
10.0.70.40,2025-08-23 14:00:11,15.01W,0.68A,22.07V,15.02V,0.00A,0.24A,51.68V,12.40W,53,31,25642WH
10.0.70.40,2025-08-23 15:00:11,13.99W,0.63A,22.20V,15.02V,0.00A,0.22A,51.69V,11.37W,53,30,25655WH
10.0.70.40,2025-08-23 16:00:10,13.89W,0.63A,22.05V,15.03V,0.00A,0.24A,51.68V,12.40W,52,30,25668WH
10.0.70.40,2025-08-23 17:00:11,15.95W,1.17A,13.63V,13.13V,0.00A,0.22A,51.64V,11.36W,52,30,25680WH
10.0.70.40,2025-08-23 18:00:13,6.99W,0.53A,13.19V,12.81V,0.00A,0.22A,51.69V,11.37W,50,29,25689WH
10.0.70.40,2025-08-23 19:00:11,0.00W,0.00A,20.44V,12.66V,0.00A,0.21A,51.71V,10.86W,50,28,25694WH
10.0.70.40,2025-08-23 20:00:09,0.00W,0.00A,0.00V,12.73V,0.00A,0.08A,51.71V,4.14W,46,27,25694WH
10.0.70.40,2025-08-23 21:00:09,0.00W,0.00A,0.00V,12.68V,0.00A,0.08A,51.75V,4.14W,45,26,25694WH
10.0.70.40,2025-08-23 22:00:10,0.00W,0.00A,0.00V,12.64V,0.00A,0.09A,51.73V,4.66W,44,26,25694WH
10.0.70.40,2025-08-23 23:00:10,0.00W,0.00A,0.00V,12.60V,0.00A,0.08A,51.73V,4.14W,44,25,25694WH
10.0.70.40,2025-08-24 00:00:10,0.00W,0.00A,0.00V,12.56V,0.00A,0.08A,51.75V,4.14W,44,25,25694WH
10.0.70.40,2025-08-24 01:00:10,0.00W,0.00A,0.00V,12.52V,0.00A,0.08A,51.73V,4.14W,43,25,25694WH
10.0.70.40,2025-08-24 02:00:09,0.00W,0.00A,0.00V,12.49V,0.00A,0.08A,51.73V,4.14W,43,25,25694WH
10.0.70.40,2025-08-24 03:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.08A,51.75V,4.14W,42,24,25694WH
10.0.70.40,2025-08-24 04:00:09,0.00W,0.00A,0.00V,12.45V,0.00A,0.09A,51.75V,4.66W,42,23,25694WH
10.0.70.40,2025-08-24 05:00:09,0.00W,0.00A,0.00V,12.43V,0.00A,0.08A,51.75V,4.14W,41,22,25694WH
10.0.70.40,2025-08-24 06:00:09,0.00W,0.00A,0.00V,12.41V,0.00A,0.09A,51.79V,4.66W,41,22,25694WH
10.0.70.40,2025-08-24 07:00:09,3.92W,0.29A,13.51V,12.49V,0.00A,0.08A,51.75V,4.14W,43,22,25694WH
10.0.70.40,2025-08-24 08:00:09,15.29W,1.12A,13.65V,13.13V,0.57A,0.09A,51.73V,4.66W,45,23,25704WH
10.0.70.40,2025-08-24 09:00:12,24.25W,1.76A,13.78V,13.22V,0.52A,0.22A,51.69V,11.37W,49,26,25731WH
10.0.70.40,2025-08-24 10:00:11,75.15W,3.43A,21.91V,14.58V,4.14A,0.24A,51.66V,12.40W,54,29,25791WH
10.0.70.40,2025-08-24 11:00:11,31.21W,1.37A,22.78V,14.58V,1.01A,0.22A,51.66V,11.37W,54,29,25834WH
10.0.70.40,2025-08-24 12:00:11,23.26W,1.02A,22.80V,14.62V,0.52A,0.24A,51.66V,12.40W,54,30,25856WH
10.0.70.40,2025-08-24 13:00:11,14.28W,0.63A,22.67V,14.77V,0.00A,0.22A,51.66V,11.37W,55,32,25872WH
10.0.70.40,2025-08-24 14:00:10,13.78W,0.63A,21.88V,14.64V,0.00A,0.24A,51.64V,12.39W,56,33,25888WH
10.0.70.40,2025-08-24 15:00:11,17.37W,0.83A,20.93V,14.47V,0.09A,0.22A,51.68V,11.37W,55,32,25903WH
10.0.70.40,2025-08-24 16:00:10,13.99W,0.63A,22.20V,15.00V,0.00A,0.22A,51.66V,11.37W,55,32,25917WH
10.0.70.40,2025-08-24 17:00:11,13.76W,1.02A,13.49V,13.00V,0.00A,0.24A,51.68V,12.40W,54,32,25929WH
10.0.70.40,2025-08-24 18:00:10,3.14W,0.24A,13.10V,12.77V,0.00A,0.21A,51.66V,10.85W,52,30,25937WH
10.0.70.40,2025-08-24 19:00:10,0.00W,0.00A,20.31V,12.64V,0.00A,0.22A,51.71V,11.38W,50,29,25939WH
10.0.70.40,2025-08-24 20:00:09,0.00W,0.00A,0.00V,12.73V,0.00A,0.08A,51.73V,4.14W,46,27,25939WH
10.0.70.40,2025-08-24 21:00:10,0.00W,0.00A,0.00V,12.68V,0.00A,0.09A,51.75V,4.66W,43,24,25939WH
10.0.70.40,2025-08-24 22:00:10,0.00W,0.00A,0.00V,12.64V,0.00A,0.09A,51.75V,4.66W,41,22,25939WH
10.0.70.40,2025-08-24 23:00:10,0.00W,0.00A,0.00V,12.60V,0.00A,0.09A,51.77V,4.66W,40,22,25939WH
10.0.70.40,2025-08-25 00:00:10,0.00W,0.00A,0.00V,12.56V,0.00A,0.08A,51.77V,4.14W,40,21,25939WH
10.0.70.40,2025-08-25 01:00:10,0.00W,0.00A,0.00V,12.52V,0.00A,0.09A,51.77V,4.66W,39,20,25939WH
10.0.70.40,2025-08-25 02:00:09,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.77V,4.66W,38,19,25939WH
10.0.70.40,2025-08-25 03:00:09,0.00W,0.00A,0.00V,12.49V,0.00A,0.09A,51.77V,4.66W,37,18,25939WH
10.0.70.40,2025-08-25 04:00:09,0.00W,0.00A,0.00V,12.45V,0.00A,0.09A,51.79V,4.66W,36,17,25939WH
10.0.70.40,2025-08-25 05:00:10,0.00W,0.00A,0.00V,12.41V,0.00A,0.09A,51.81V,4.66W,35,16,25939WH
10.0.70.40,2025-08-25 06:00:09,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.82V,4.66W,35,16,25939WH
10.0.70.40,2025-08-25 07:00:09,3.23W,0.24A,13.46V,12.43V,0.00A,0.09A,51.79V,4.66W,37,16,25940WH
10.0.70.40,2025-08-25 08:00:11,63.05W,4.26A,14.80V,14.05V,3.94A,0.09A,51.73V,4.66W,45,22,25973WH
10.0.70.40,2025-08-25 09:00:10,27.77W,1.96A,14.17V,13.62V,0.86A,0.22A,51.69V,11.37W,50,27,26030WH
10.0.70.40,2025-08-25 10:00:11,37.66W,1.61A,23.39V,14.58V,1.34A,0.25A,51.68V,12.92W,50,27,26067WH
10.0.70.40,2025-08-25 11:00:11,15.32W,0.73A,20.99V,15.03V,0.00A,0.24A,51.71V,12.41W,51,27,26089WH
10.0.70.40,2025-08-25 12:00:11,14.98W,0.63A,23.78V,14.92V,0.00A,0.24A,51.71V,12.41W,50,27,26103WH
10.0.70.40,2025-08-25 13:00:09,16.24W,0.73A,22.25V,14.60V,0.00A,0.25A,51.71V,12.93W,51,29,26117WH
10.0.70.40,2025-08-25 14:00:10,15.94W,0.68A,23.44V,14.60V,0.00A,0.25A,51.69V,12.92W,52,29,26132WH
10.0.70.40,2025-08-25 15:00:10,15.47W,0.68A,22.75V,15.02V,0.00A,0.22A,51.69V,11.37W,51,28,26146WH
10.0.70.40,2025-08-25 16:00:10,14.16W,0.63A,22.48V,15.03V,0.00A,0.24A,51.71V,12.41W,48,26,26159WH
10.0.70.40,2025-08-25 17:00:10,11.83W,0.88A,13.44V,12.96V,0.00A,0.22A,51.73V,11.38W,48,25,26172WH
10.0.70.40,2025-08-25 18:00:10,5.77W,0.44A,13.12V,12.77V,0.00A,0.22A,51.71V,11.38W,46,24,26178WH
10.0.70.40,2025-08-25 19:00:10,6.42W,0.49A,13.10V,12.73V,0.00A,0.24A,51.73V,12.42W,46,23,26184WH
10.0.70.40,2025-08-25 20:00:10,0.00W,0.00A,0.00V,12.71V,0.00A,0.09A,51.75V,4.66W,42,22,26185WH
10.0.70.40,2025-08-25 21:00:10,0.00W,0.00A,0.00V,12.68V,0.00A,0.09A,51.79V,4.66W,40,21,26185WH
10.0.70.40,2025-08-25 22:00:09,0.00W,0.00A,0.00V,12.62V,0.00A,0.08A,51.77V,4.14W,38,19,26185WH
10.0.70.40,2025-08-25 23:00:09,0.00W,0.00A,0.00V,12.58V,0.00A,0.09A,51.77V,4.66W,38,19,26185WH
10.0.70.40,2025-08-26 00:00:09,0.00W,0.00A,0.00V,12.54V,0.00A,0.08A,51.79V,4.14W,37,19,26185WH
10.0.70.40,2025-08-26 01:00:10,0.00W,0.00A,0.00V,12.52V,0.00A,0.08A,51.79V,4.14W,37,18,26185WH
10.0.70.40,2025-08-26 02:00:09,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.81V,4.66W,37,18,26185WH
10.0.70.40,2025-08-26 03:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.81V,4.66W,36,17,26185WH
10.0.70.40,2025-08-26 04:00:10,0.00W,0.00A,0.00V,12.43V,0.00A,0.09A,51.81V,4.66W,36,17,26185WH
10.0.70.40,2025-08-26 05:00:09,0.00W,0.00A,0.00V,12.39V,0.00A,0.10A,51.82V,5.18W,35,16,26185WH
10.0.70.40,2025-08-26 06:00:09,0.00W,0.00A,0.00V,12.37V,0.00A,0.10A,51.84V,5.18W,34,16,26185WH
10.0.70.40,2025-08-26 07:00:09,0.00W,0.00A,21.39V,12.37V,0.00A,0.09A,51.81V,4.66W,36,15,26185WH
10.0.70.40,2025-08-26 08:00:09,21.53W,1.56A,13.80V,13.24V,1.01A,0.09A,51.75V,4.66W,41,19,26202WH
10.0.70.40,2025-08-26 09:00:10,20.20W,1.47A,13.74V,13.20V,0.33A,0.22A,51.73V,11.38W,45,23,26252WH
10.0.70.40,2025-08-26 10:00:11,40.81W,2.25A,18.14V,13.96V,1.39A,0.25A,51.73V,12.93W,47,23,26294WH
10.0.70.40,2025-08-26 11:00:11,30.32W,1.32A,22.97V,14.60V,1.10A,0.24A,51.71V,12.41W,49,24,26331WH
10.0.70.40,2025-08-26 12:00:10,16.97W,0.73A,23.24V,14.62V,0.04A,0.25A,51.73V,12.93W,48,24,26350WH
10.0.70.40,2025-08-26 13:00:10,15.36W,0.68A,22.59V,14.62V,0.00A,0.24A,51.69V,12.41W,48,25,26364WH
10.0.70.40,2025-08-26 14:00:10,14.31W,0.63A,22.71V,14.86V,0.00A,0.22A,51.69V,11.37W,49,26,26378WH
10.0.70.40,2025-08-26 15:00:10,14.78W,0.68A,21.73V,15.05V,0.00A,0.22A,51.71V,11.38W,49,26,26392WH
10.0.70.40,2025-08-26 16:00:10,16.45W,0.73A,22.54V,15.05V,0.00A,0.24A,51.71V,12.41W,49,25,26405WH
10.0.70.40,2025-08-26 17:00:10,15.33W,0.68A,22.54V,15.03V,0.00A,0.24A,51.69V,12.41W,48,24,26418WH
10.0.70.40,2025-08-26 18:00:10,6.46W,0.49A,13.19V,12.81V,0.00A,0.22A,51.73V,11.38W,46,23,26430WH
10.0.70.40,2025-08-26 19:00:10,0.00W,0.00A,20.54V,12.73V,0.00A,0.08A,51.73V,4.14W,44,22,26434WH
10.0.70.40,2025-08-26 20:00:10,0.00W,0.00A,0.00V,12.73V,0.00A,0.09A,51.79V,4.66W,39,19,26434WH
10.0.70.40,2025-08-26 21:00:09,0.00W,0.00A,0.00V,12.68V,0.00A,0.09A,51.79V,4.66W,38,18,26434WH
10.0.70.40,2025-08-26 22:00:09,0.00W,0.00A,0.00V,12.62V,0.00A,0.08A,51.77V,4.14W,37,18,26434WH
10.0.70.40,2025-08-26 23:00:09,0.00W,0.00A,0.00V,12.60V,0.00A,0.09A,51.79V,4.66W,37,17,26434WH
10.0.70.40,2025-08-27 00:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.09A,51.79V,4.66W,35,16,26434WH
10.0.70.40,2025-08-27 01:00:09,0.00W,0.00A,0.00V,12.52V,0.00A,0.08A,51.81V,4.14W,34,14,26434WH
10.0.70.40,2025-08-27 02:00:09,0.00W,0.00A,0.00V,12.49V,0.00A,0.09A,51.82V,4.66W,32,13,26434WH
10.0.70.40,2025-08-27 03:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.84V,4.67W,31,11,26434WH
10.0.70.40,2025-08-27 04:00:09,0.00W,0.00A,0.00V,12.43V,0.00A,0.10A,51.86V,5.19W,30,11,26434WH
10.0.70.40,2025-08-27 05:00:09,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.84V,4.67W,30,11,26434WH
10.0.70.40,2025-08-27 06:00:09,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.82V,4.66W,31,12,26434WH
10.0.70.40,2025-08-27 07:00:10,0.00W,0.00A,21.65V,12.35V,0.00A,0.10A,51.82V,5.18W,33,12,26434WH
10.0.70.40,2025-08-27 08:00:10,80.16W,3.47A,23.10V,13.90V,4.91A,0.16A,51.79V,8.29W,36,14,26441WH
10.0.70.40,2025-08-27 09:00:10,41.43W,2.35A,17.63V,13.56V,1.44A,0.22A,51.75V,11.39W,44,20,26483WH
10.0.70.40,2025-08-27 10:00:11,71.55W,3.18A,22.50V,14.56V,3.85A,0.25A,51.71V,12.93W,47,21,26518WH
10.0.70.40,2025-08-27 11:00:12,39.71W,1.76A,22.56V,14.58V,1.63A,0.24A,51.69V,12.41W,50,25,26566WH
10.0.70.40,2025-08-27 12:00:10,15.91W,0.68A,23.39V,14.62V,0.00A,0.25A,51.71V,12.93W,49,25,26589WH
10.0.70.40,2025-08-27 13:00:10,15.88W,0.68A,23.35V,14.62V,0.00A,0.24A,51.69V,12.41W,50,26,26604WH
10.0.70.40,2025-08-27 14:00:11,14.58W,0.63A,23.14V,14.62V,0.00A,0.24A,51.69V,12.41W,51,27,26618WH
10.0.70.40,2025-08-27 15:00:11,15.67W,0.68A,23.05V,14.62V,0.00A,0.26A,51.69V,13.44W,51,28,26631WH
10.0.70.40,2025-08-27 16:00:11,15.75W,0.68A,23.16V,15.03V,0.00A,0.24A,51.71V,12.41W,51,28,26645WH
10.0.70.40,2025-08-27 17:00:11,9.72W,0.73A,13.32V,12.86V,0.00A,0.24A,51.69V,12.41W,51,27,26657WH
10.0.70.40,2025-08-27 18:00:11,9.66W,0.73A,13.23V,12.81V,0.00A,0.24A,51.71V,12.41W,50,26,26665WH
10.0.70.40,2025-08-27 19:00:10,4.69W,0.34A,13.80V,12.75V,0.00A,0.08A,51.71V,4.14W,49,25,26670WH
10.0.70.40,2025-08-27 20:00:10,0.00W,0.00A,0.00V,12.69V,0.00A,0.08A,51.77V,4.14W,43,22,26670WH
10.0.70.40,2025-08-27 21:00:10,0.00W,0.00A,0.00V,12.66V,0.00A,0.09A,51.81V,4.66W,39,19,26670WH
10.0.70.40,2025-08-27 22:00:10,0.00W,0.00A,0.00V,12.58V,0.00A,0.08A,51.77V,4.14W,37,16,26670WH
10.0.70.40,2025-08-27 23:00:10,0.00W,0.00A,0.00V,12.56V,0.00A,0.08A,51.79V,4.14W,36,15,26670WH
10.0.70.40,2025-08-28 00:00:10,0.00W,0.00A,0.00V,12.54V,0.00A,0.09A,51.82V,4.66W,35,15,26670WH
10.0.70.40,2025-08-28 01:00:10,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.82V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 02:00:10,0.00W,0.00A,0.00V,12.45V,0.00A,0.09A,51.79V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 03:00:10,0.00W,0.00A,0.00V,12.43V,0.00A,0.09A,51.82V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 04:00:10,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.81V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 05:00:10,0.00W,0.00A,0.00V,12.35V,0.00A,0.09A,51.79V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 06:00:09,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.82V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 07:00:10,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.81V,4.66W,35,16,26670WH
10.0.70.40,2025-08-28 08:00:10,0.00W,0.00A,20.80V,12.30V,0.00A,0.15A,51.79V,7.77W,37,16,26670WH
10.0.70.40,2025-08-28 09:00:11,2.51W,0.19A,13.21V,12.20V,0.00A,0.24A,51.77V,12.42W,40,17,26673WH
10.0.70.40,2025-08-28 10:00:11,7.35W,0.58A,12.68V,12.30V,0.00A,0.24A,51.77V,12.42W,41,18,26677WH
10.0.70.40,2025-08-28 11:00:10,15.84W,1.22A,12.98V,12.52V,0.00A,0.22A,51.75V,11.39W,42,19,26685WH
10.0.70.40,2025-08-28 12:00:10,16.70W,1.27A,13.15V,12.68V,0.09A,0.24A,51.75V,12.42W,42,20,26698WH
10.0.70.40,2025-08-28 13:00:10,17.95W,1.37A,13.10V,12.62V,0.14A,0.24A,51.77V,12.42W,41,20,26708WH
10.0.70.40,2025-08-28 14:00:10,44.66W,2.45A,18.23V,13.51V,1.92A,0.24A,51.75V,12.42W,45,21,26735WH
10.0.70.40,2025-08-28 15:00:10,34.04W,2.00A,17.02V,13.35V,1.25A,0.22A,51.73V,11.38W,46,22,26761WH
10.0.70.40,2025-08-28 16:00:10,11.53W,0.88A,13.10V,12.66V,0.00A,0.24A,51.77V,12.42W,44,21,26771WH
10.0.70.40,2025-08-28 17:00:10,7.46W,0.58A,12.87V,12.49V,0.00A,0.24A,51.75V,12.42W,43,21,26777WH
10.0.70.40,2025-08-28 18:00:10,5.89W,0.44A,13.38V,12.32V,0.00A,0.22A,51.73V,11.38W,43,21,26782WH
10.0.70.40,2025-08-28 19:00:10,0.00W,0.00A,20.08V,12.20V,0.00A,0.25A,51.77V,12.94W,42,20,26784WH
10.0.70.40,2025-08-28 20:00:10,0.00W,0.00A,0.00V,12.34V,0.00A,0.09A,51.77V,4.66W,38,19,26784WH
10.0.70.40,2025-08-28 21:00:10,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.81V,4.66W,36,18,26784WH
10.0.70.40,2025-08-28 22:00:10,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.82V,4.66W,35,17,26784WH
10.0.70.40,2025-08-28 23:00:10,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.82V,4.66W,34,16,26784WH
10.0.70.40,2025-08-29 00:00:10,0.00W,0.00A,0.00V,12.32V,0.00A,0.09A,51.82V,4.66W,34,16,26784WH
10.0.70.40,2025-08-29 01:00:10,0.00W,0.00A,0.00V,12.30V,0.00A,0.10A,51.82V,5.18W,34,15,26784WH
10.0.70.40,2025-08-29 02:00:10,0.00W,0.00A,0.00V,12.30V,0.00A,0.09A,51.82V,4.66W,33,15,26784WH
10.0.70.40,2025-08-29 03:00:10,0.00W,0.00A,0.00V,12.30V,0.00A,0.09A,51.82V,4.66W,33,15,26784WH
10.0.70.40,2025-08-29 04:00:09,0.00W,0.00A,0.00V,12.30V,0.00A,0.10A,51.82V,5.18W,33,15,26784WH
10.0.70.40,2025-08-29 05:00:10,0.00W,0.00A,0.00V,12.30V,0.00A,0.10A,51.84V,5.18W,33,15,26784WH
10.0.70.40,2025-08-29 06:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.09A,51.82V,4.66W,33,15,26784WH
10.0.70.40,2025-08-29 07:00:09,0.00W,0.00A,20.12V,12.28V,0.00A,0.09A,51.82V,4.66W,34,15,26784WH
10.0.70.40,2025-08-29 08:00:10,8.08W,0.63A,12.83V,12.47V,0.00A,0.09A,51.82V,4.66W,36,15,26787WH
10.0.70.40,2025-08-29 09:00:11,12.55W,0.98A,12.81V,12.37V,0.00A,0.24A,51.79V,12.43W,38,16,26795WH
10.0.70.40,2025-08-29 10:00:10,11.89W,0.93A,12.78V,12.35V,0.00A,0.24A,51.79V,12.43W,39,17,26804WH
10.0.70.40,2025-08-29 11:00:10,15.10W,1.17A,12.91V,12.45V,0.00A,0.25A,51.79V,12.95W,40,17,26815WH
10.0.70.40,2025-08-29 12:00:10,13.15W,1.02A,12.89V,12.47V,0.00A,0.22A,51.79V,11.39W,40,18,26828WH
10.0.70.40,2025-08-29 13:00:11,10.68W,0.83A,12.87V,12.47V,0.00A,0.25A,51.79V,12.95W,41,18,26840WH
10.0.70.40,2025-08-29 14:00:11,61.37W,2.84A,21.61V,13.79V,3.41A,0.24A,51.73V,12.42W,45,20,26872WH
10.0.70.40,2025-08-29 15:00:10,14.36W,1.07A,13.42V,12.92V,0.00A,0.24A,51.71V,12.41W,48,23,26938WH
10.0.70.40,2025-08-29 16:00:11,46.05W,2.69A,17.12V,13.47V,1.78A,0.24A,51.71V,12.41W,47,22,26966WH
10.0.70.40,2025-08-29 17:00:10,6.39W,0.49A,13.04V,12.68V,0.00A,0.24A,51.73V,12.42W,45,22,26982WH
10.0.70.40,2025-08-29 18:00:10,3.26W,0.24A,13.57V,12.54V,0.00A,0.22A,51.77V,11.39W,43,20,26988WH
10.0.70.40,2025-08-29 19:00:10,0.00W,0.00A,20.99V,12.47V,0.00A,0.22A,51.81V,11.40W,41,19,26990WH
10.0.70.40,2025-08-29 20:00:09,0.00W,0.00A,0.00V,12.54V,0.00A,0.09A,51.81V,4.66W,37,17,26990WH
10.0.70.40,2025-08-29 21:00:10,0.00W,0.00A,0.00V,12.49V,0.00A,0.09A,51.82V,4.66W,35,15,26990WH
10.0.70.40,2025-08-29 22:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.84V,4.67W,33,14,26990WH
10.0.70.40,2025-08-29 23:00:09,0.00W,0.00A,0.00V,12.43V,0.00A,0.09A,51.84V,4.67W,32,13,26990WH
10.0.70.40,2025-08-30 00:00:09,0.00W,0.00A,0.00V,12.39V,0.00A,0.09A,51.82V,4.66W,31,13,26990WH
10.0.70.40,2025-08-30 01:00:10,0.00W,0.00A,0.00V,12.35V,0.00A,0.09A,51.84V,4.67W,31,12,26990WH
10.0.70.40,2025-08-30 02:00:09,0.00W,0.00A,0.00V,12.32V,0.00A,0.10A,51.84V,5.18W,31,13,26990WH
10.0.70.40,2025-08-30 03:00:09,0.00W,0.00A,0.00V,12.28V,0.00A,0.09A,51.81V,4.66W,32,14,26990WH
10.0.70.40,2025-08-30 04:00:10,0.00W,0.00A,0.00V,12.28V,0.00A,0.09A,51.81V,4.66W,32,14,26990WH
10.0.70.40,2025-08-30 05:00:10,0.00W,0.00A,0.00V,12.26V,0.00A,0.09A,51.81V,4.66W,32,13,26990WH
10.0.70.40,2025-08-30 06:00:10,0.00W,0.00A,0.00V,12.26V,0.00A,0.09A,51.84V,4.67W,31,13,26990WH
10.0.70.40,2025-08-30 07:00:10,4.55W,0.34A,13.38V,12.34V,0.00A,0.09A,51.82V,4.66W,34,13,26991WH
10.0.70.40,2025-08-30 08:00:09,15.18W,1.12A,13.55V,13.03V,0.52A,0.09A,51.77V,4.66W,36,15,27001WH
10.0.70.40,2025-08-30 09:00:11,22.21W,1.66A,13.38V,12.85V,0.52A,0.22A,51.79V,11.39W,38,16,27014WH
10.0.70.40,2025-08-30 10:00:11,15.93W,1.22A,13.06V,12.58V,0.04A,0.24A,51.79V,12.43W,39,17,27026WH
10.0.70.40,2025-08-30 11:00:11,64.19W,2.98A,21.54V,13.73V,3.61A,0.24A,51.75V,12.42W,44,19,27059WH
10.0.70.40,2025-08-30 12:00:11,108.38W,4.80A,22.58V,14.58V,6.40A,0.26A,51.71V,13.44W,50,24,27134WH
10.0.70.40,2025-08-30 13:00:11,78.46W,3.82A,20.54V,14.11V,4.33A,0.24A,51.69V,12.41W,52,26,27210WH
10.0.70.40,2025-08-30 14:00:10,76.56W,3.33A,22.99V,14.58V,4.14A,0.25A,51.69V,12.92W,51,25,27257WH
10.0.70.40,2025-08-30 15:00:10,43.93W,2.45A,17.93V,13.79V,1.87A,0.22A,51.69V,11.37W,50,26,27293WH
10.0.70.40,2025-08-30 16:00:12,44.07W,2.49A,17.70V,14.39V,2.16A,0.24A,51.69V,12.41W,51,26,27327WH
10.0.70.40,2025-08-30 17:00:11,12.48W,0.93A,13.42V,12.94V,0.00A,0.25A,51.71V,12.93W,48,26,27343WH
10.0.70.40,2025-08-30 18:00:10,6.44W,0.49A,13.14V,12.77V,0.00A,0.24A,51.73V,12.42W,48,25,27352WH
10.0.70.40,2025-08-30 19:00:10,0.00W,0.00A,20.63V,12.60V,0.00A,0.24A,51.73V,12.42W,45,24,27353WH
10.0.70.40,2025-08-30 20:00:09,0.00W,0.00A,0.00V,12.68V,0.00A,0.09A,51.79V,4.66W,40,21,27353WH
10.0.70.40,2025-08-30 21:00:10,0.00W,0.00A,0.00V,12.64V,0.00A,0.08A,51.77V,4.14W,37,18,27353WH
10.0.70.40,2025-08-30 22:00:10,0.00W,0.00A,0.00V,12.62V,0.00A,0.09A,51.81V,4.66W,35,16,27353WH
10.0.70.40,2025-08-30 23:00:09,0.00W,0.00A,0.00V,12.60V,0.00A,0.09A,51.81V,4.66W,34,14,27353WH
10.0.70.40,2025-08-31 00:00:10,0.00W,0.00A,0.00V,12.58V,0.00A,0.10A,51.84V,5.18W,33,13,27353WH
10.0.70.40,2025-08-31 01:00:10,0.00W,0.00A,0.00V,12.56V,0.00A,0.10A,51.82V,5.18W,32,12,27353WH
10.0.70.40,2025-08-31 02:00:09,0.00W,0.00A,0.00V,12.52V,0.00A,0.09A,51.82V,4.66W,31,12,27353WH
10.0.70.40,2025-08-31 03:00:09,0.00W,0.00A,0.00V,12.52V,0.00A,0.09A,51.82V,4.66W,30,11,27353WH
10.0.70.40,2025-08-31 04:00:09,0.00W,0.00A,0.00V,12.51V,0.00A,0.09A,51.86V,4.67W,30,11,27353WH
10.0.70.40,2025-08-31 05:00:10,0.00W,0.00A,0.00V,12.49V,0.00A,0.10A,51.88V,5.19W,29,10,27353WH
10.0.70.40,2025-08-31 06:00:09,0.00W,0.00A,0.00V,12.47V,0.00A,0.09A,51.84V,4.67W,29,10,27353WH
